#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Thu Sep 24 23:33:52 EDT 2020,80,80,Assignment2Suite,DimensionTest0+ DimensionTest1+ DimensionTest2+ DimensionTest3+ GetTest0+ GetTest1+ GetTest2+ GetTest3+ GetTest4+ KeysTest0+ KeysTest1+ KeysTest2+ KeysTest3+ KeysTest4+ MinMaxTest0+ MinMaxTest1+ MinMaxTest2+ MinMaxTest3+ MinMaxTest4+ MinMaxTest5+ PutTest0+ PutTest1+ PutTest2+ PutTest3+ PutTest4+ PutTest5+ PutTest6+ RemoveTest0+ RemoveTest2+ StructureTest0+ StructureTest1+ StructureTest2+ , ,DimensionTest4- KeysTest5- KeysTest6- MinMaxTest6- MinMaxTest7- RemoveTest1- RemoveTest3- StructureTest3- , ,
1,Thu Sep 24 23:38:22 EDT 2020,80,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,DimensionTest4 KeysTest5 KeysTest6 MinMaxTest6 MinMaxTest7 RemoveTest1 RemoveTest3 StructureTest3 , ,
2,Thu Sep 24 23:39:12 EDT 2020,80,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,DimensionTest4 KeysTest5 KeysTest6 MinMaxTest6 MinMaxTest7 RemoveTest1 RemoveTest3 StructureTest3 , ,
3,Thu Sep 24 23:39:27 EDT 2020,80,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,DimensionTest4 KeysTest5 KeysTest6 MinMaxTest6 MinMaxTest7 RemoveTest1 RemoveTest3 StructureTest3 , ,
4,Thu Sep 24 23:41:36 EDT 2020,80,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,DimensionTest4 KeysTest5 KeysTest6 MinMaxTest6 MinMaxTest7 RemoveTest1 RemoveTest3 StructureTest3 , ,
5,Thu Sep 24 23:42:08 EDT 2020,80,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,DimensionTest4 KeysTest5 KeysTest6 MinMaxTest6 MinMaxTest7 RemoveTest1 RemoveTest3 StructureTest3 , ,
6,Thu Sep 24 23:53:58 EDT 2020,80,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,DimensionTest4 KeysTest5 KeysTest6 MinMaxTest6 MinMaxTest7 RemoveTest1 RemoveTest3 StructureTest3 , ,
7,Thu Sep 24 23:54:57 EDT 2020,80,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,DimensionTest4 KeysTest5 KeysTest6 MinMaxTest6 MinMaxTest7 RemoveTest1 RemoveTest3 StructureTest3 , ,
8,Thu Sep 24 23:57:32 EDT 2020,80,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,DimensionTest4 KeysTest5 KeysTest6 MinMaxTest6 MinMaxTest7 RemoveTest1 RemoveTest3 StructureTest3 , ,
9,Thu Sep 24 23:59:50 EDT 2020,80,0,Assignment2Suite,DimensionTest0 DimensionTest1 DimensionTest2 DimensionTest3 GetTest0 GetTest1 GetTest2 GetTest3 GetTest4 KeysTest0 KeysTest1 KeysTest2 KeysTest3 KeysTest4 MinMaxTest0 MinMaxTest1 MinMaxTest2 MinMaxTest3 MinMaxTest4 MinMaxTest5 PutTest0 PutTest1 PutTest2 PutTest3 PutTest4 PutTest5 PutTest6 RemoveTest0 RemoveTest2 StructureTest0 StructureTest1 StructureTest2 , ,DimensionTest4 KeysTest5 KeysTest6 MinMaxTest6 MinMaxTest7 RemoveTest1 RemoveTest3 StructureTest3 , ,
